Store Number,Store Type,Display Name,Address,City,State,Zip Code,Country,Phone Number,Store Hours,Pharmacy Phone Number,Pharmacy Hours,Services,Vision Phone Number,Photo Phone Number,Tire Phone Number,Latitude,Longitude
5179,4,Walmart Neighborhood Market,201 S Chickasaw Trl,Orlando,FL,32825,US,(407) 380-9971,Mon - Sun:12:00 a.m.-12:00 a.m.,(407) 380-9724,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Spirits | Open_24_Hours | Gas_Station | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Pharmacy | Immunizations | Pay_In_Person | Site_2_Store |,,,,28.54046999,-81.27634399
5180,4,Walmart Neighborhood Market,10303 Metcalf Ave,Overland Park,KS,66212,US,(913) 642-3544,Mon - Sun:12:00 a.m.-12:00 a.m.,(913) 642-3759,Mon - Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Open_24_Hours | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Pharmacy | Immunizations | Pay_In_Person | Site_2_Store |,,,,38.93981899,-94.66571
5181,4,Walmart Neighborhood Market,6513 Meadowbrook Dr,Fort Worth,TX,76112,US,(817) 492-4468,Mon - Sun:12:00 a.m.-12:00 a.m.,(817) 492-0532,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Open_24_Hours | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | First_Convenience_Bank | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Pharmacy | Immunizations | Pay_In_Person | Site_2_Store |,,,,32.74611219,-97.21819996
5183,4,Walmart Neighborhood Market,3800 Ruckriegel Pkwy,Jeffersontown,KY,40299,US,(502) 266-2685,Mon - Sun:12:00 a.m.-12:00 a.m.,(502) 266-5022,Mon - Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Spirits | Open_24_Hours | Gas_Station | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Pharmacy | Immunizations | Pay_In_Person | Site_2_Store |,,,,38.18938399,-85.56435299
5184,1,Walmart Supercenter,6674 Winchester Blvd,Canal Winchester,OH,43110,US,(614) 833-3930,Mon - Sun:12:00 a.m.-12:00 a.m.,(614) 833-5663,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Open_24_Hours | Portrait_Studio | L_E_I_Apparel | Connection_Center | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Citizens_Bank | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(614) 833-6831,(614) 833-6062,(614) 833-5629,39.85461652,-82.82602697
5185,1,Walmart Supercenter,1221 Georgesville Rd,Columbus,OH,43228,US,(614) 275-9811,Mon - Sun:12:00 a.m.-12:00 a.m.,(614) 275-9832,Mon - Fri:8:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Open_24_Hours | Portrait_Studio | L_E_I_Apparel | Connection_Center | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(614) 275-9840,(614) 275-9854,(614) 275-9831,39.9279052,-83.11690449
5186,1,Walmart Supercenter,2501 S Market St,Gilbert,AZ,85295,US,(480) 224-6900,Mon - Sun:12:00 a.m.-12:00 a.m.,(480) 224-6911,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Spirits | Open_24_Hours | Portrait_Studio | L_E_I_Apparel | Connection_Center | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Desert_Schools_Credit_Union | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(480) 224-6917,(480) 224-6916,(480) 224-6915,33.30472849,-111.7438591
5189,1,Walmart Supercenter,5250 W Indian School Rd,Phoenix,AZ,85031,US,(623) 845-8713,Mon - Sun:12:00 a.m.-12:00 a.m.,(623) 845-8724,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Open_24_Hours | Portrait_Studio | L_E_I_Apparel | Connection_Center | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Desert_Schools_Credit_Union | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(623) 845-8731,(623) 845-8730,(623) 845-8729,33.49502585,-112.1722146
5190,1,Walmart Supercenter,2501 W Happy Valley Rd Ste 34,Phoenix,AZ,85085,US,(623) 780-5702,Mon - Sun:12:00 a.m.-12:00 a.m.,(623) 780-5713,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Spirits | Open_24_Hours | Portrait_Studio | L_E_I_Apparel | Connection_Center | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Desert_Schools_Credit_Union | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(623) 780-5719,(623) 780-5718,(623) 780-5717,33.71275618,-112.1119058
5191,1,Walmart Supercenter,802 E Us Highway 80,Forney,TX,75126,US,(972) 564-1867,Mon - Sun:12:00 a.m.-12:00 a.m.,(972) 564-9160,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Open_24_Hours | L_E_I_Apparel | Connection_Center | Gas_Station | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | First_Convenience_Bank | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(972) 552-2859,(972) 552-2863,(972) 552-2648,32.74472399,-96.446106
5192,1,Walmart Supercenter,5821 Antelope Rd,Sacramento,CA,95842,US,(916) 729-6162,Mon - Sun:12:00 a.m.-12:00 a.m.,(916) 729-6236,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Spirits | Open_24_Hours | Portrait_Studio | L_E_I_Apparel | Connection_Center | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Tri_Counties_Bank | Walmart_Moneycard | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(916) 729-6254,(916) 729-6266,(916) 729-6234,38.70377349,-121.3315048
5193,1,Walmart Supercenter,12721 Moreno Beach Dr,Moreno Valley,CA,92555,US,(951) 242-1185,Mon - Sun:12:00 a.m.-12:00 a.m.,(951) 242-6599,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Spirits | Open_24_Hours | Portrait_Studio | L_E_I_Apparel | Connection_Center | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Us_Bank | Walmart_Moneycard | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(951) 242-8183,(951) 242-3005,(951) 242-6379,33.93592,-117.181228
5195,2,Walmart,11400 Highway 99,Everett,WA,98204,US,(425) 923-1740,Mon - Sun:12:00 a.m.-12:00 a.m.,(425) 923-1751,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Spirits | Open_24_Hours | L_E_I_Apparel | Connection_Center | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(425) 923-1755,(425) 923-1758,(425) 923-1750,47.89359994,-122.2546182
5196,1,Walmart Supercenter,5255 Elvis Presley Blvd,Memphis,TN,38116,US,(901) 346-4994,Mon - Sun:12:00 a.m.-12:00 a.m.,(901) 346-4557,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Open_24_Hours | Portrait_Studio | L_E_I_Apparel | Connection_Center | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Center | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(901) 346-2332,(901) 346-4796,(901) 346-4596,35.00488699,-90.027084
5197,1,Walmart Supercenter,330 Sutton Rd Se,Owens Cross Roads,AL,35763,US,(256) 534-4140,Mon - Sun:12:00 a.m.-12:00 a.m.,(256) 534-4775,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Open_24_Hours | L_E_I_Apparel | Connection_Center | Gas_Station | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Pay_In_Person | Site_2_Store | Pick_Up_Today |,(256) 534-4191,(256) 534-4491,(256) 534-4942,34.65764999,-86.48571777
5199,1,Walmart Supercenter,475 East Route 173,Antioch,IL,60002,US,(847) 838-2148,Mon - Sun:12:00 a.m.-12:00 a.m.,(847) 838-3184,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Spirits | Open_24_Hours | Portrait_Studio | L_E_I_Apparel | Connection_Center | Gas_Station | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Woodforest_Bank | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(847) 838-3401,(847) 838-3410,(847) 838-3180,42.46820449,-88.08879852
5200,2,Walmart,2030 Fruitville Pike,Lancaster,PA,17601,US,(717) 581-0200,Mon - Sun:12:00 a.m.-12:00 a.m.,(717) 581-1500,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Open_24_Hours | L_E_I_Apparel | Connection_Center | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Pharmacy | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today |,,(717) 581-9200,,40.0762555,-76.32506847
5201,2,Walmart,2220 State Route 27,Edison,NJ,08817,US,(732) 650-1297,Mon - Sun:7:00 a.m.-12:00 a.m.,(732) 650-1371,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Connection_Center | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Pharmacy | Photo_Center_One_Hour | Photo_Center | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,,(732) 650-1429,(732) 650-1354,40.531604,-74.377532
5202,2,Walmart,85 Crooked Hill Rd,Commack,NY,11725,US,(631) 864-0806,Mon - Sun:7:00 a.m.-10:00 p.m.,(631) 864-1671,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | L_E_I_Apparel | Connection_Center | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(631) 864-1975,(631) 864-2838,(631) 864-1821,40.811824,-73.290328
5203,1,Walmart Supercenter,375 Lafayette St,London,OH,43140,US,(740) 852-1507,Mon - Sun:12:00 a.m.-12:00 a.m.,(740) 852-2726,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Open_24_Hours | L_E_I_Apparel | Connection_Center | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Woodforest_Bank | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,,(740) 852-3981,(740) 852-2717,39.908695,-83.42872599
5205,4,Walmart Neighborhood Market,1356 E Highway 193,Layton,UT,84040,US,(801) 771-2987,Mon - Sun:12:00 a.m.-12:00 a.m.,(801) 771-2994,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:11:00 a.m.-5:00 p.m.,Beer | Open_24_Hours | Coinstar | America_First_Credit_Union | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Pharmacy | Immunizations | Pay_In_Person | Site_2_Store |,,,,41.100234,-111.940475
5206,4,Walmart Neighborhood Market,1710 E Skyline Dr,South Ogden,UT,84405,US,(801) 479-0366,Mon - Sun:12:00 a.m.-12:00 a.m.,(801) 479-6893,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:11:00 a.m.-5:00 p.m.,Beer | Open_24_Hours | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Pharmacy | Pay_In_Person | Site_2_Store |,,,,41.15174487,-111.936486
5207,4,Walmart Neighborhood Market,9000 Metcalf Ave,Overland Park,KS,66212,US,(913) 649-4335,Mon - Sun:12:00 a.m.-12:00 a.m.,(913) 649-4314,Mon - Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Open_24_Hours | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Pharmacy | Immunizations | Pay_In_Person | Site_2_Store | Liberty_Tax |,,,,38.96523599,-94.6688
5210,1,Walmart Supercenter,2050 N Highway 78,Wylie,TX,75098,US,(972) 429-3526,Mon - Sun:12:00 a.m.-12:00 a.m.,(972) 429-5106,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Open_24_Hours | L_E_I_Apparel | Connection_Center | Gas_Station | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Woodforest_Bank | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(972) 429-5489,(972) 429-5769,(972) 429-5403,33.02304826,-96.51481211
5211,1,Walmart Supercenter,5001 Mckinney Ranch Pkwy,Mckinney,TX,75070,US,(972) 529-5046,Mon - Sun:12:00 a.m.-12:00 a.m.,(972) 529-2187,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Open_24_Hours | L_E_I_Apparel | Connection_Center | Gas_Station | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Woodforest_Bank | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(972) 529-1592,(972) 529-9075,(972) 529-1896,33.15805799,-96.683525
5215,2,Walmart,530 Woollomes Ave,Delano,CA,93215,US,(661) 370-4061,Mon - Sun:12:00 a.m.-12:00 a.m.,(661) 370-4078,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Spirits | Open_24_Hours | Tire_And_Lube | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Deli | Bakery | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Site_2_Store | Pick_Up_Today | Liberty_Tax |,(661) 370-4074,(661) 370-4077,(661) 370-4079,35.74685297,-119.2481583
5216,1,Walmart Supercenter,5730 W Amarillo Blvd,Amarillo,TX,79106,US,(806) 354-9454,Mon - Sun:12:00 a.m.-12:00 a.m.,(806) 354-9591,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Open_24_Hours | Portrait_Studio | L_E_I_Apparel | Connection_Center | Gas_Station | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | First_Convenience_Bank | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Vision_Center | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(806) 354-9843,(806) 354-9871,(806) 354-9546,35.212417,-101.906593
5218,1,Walmart Supercenter,3501 34Th St S,St Petersburg,FL,33711,US,(727) 906-4647,Mon - Sun:12:00 a.m.-12:00 a.m.,(727) 906-4030,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Spirits | Open_24_Hours | Portrait_Studio | L_E_I_Apparel | Connection_Center | Tire_And_Lube | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Center | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(727) 906-4014,(727) 906-9026,(727) 906-8345,27.73622299,-82.681458
5219,1,Walmart Supercenter,550 Congressional Dr,Lawrence,KS,66049,US,(785) 841-1700,Mon - Sun:12:00 a.m.-12:00 a.m.,(785) 841-1718,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Open_24_Hours | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Immunizations | Photo_Center_One_Hour | Photo_Center | Pay_In_Person | Site_2_Store | Pick_Up_Today |,,(785) 841-1720,,38.973125,-95.30965399
5220,1,Walmart Supercenter,8220 N Dale Mabry Hwy,Tampa,FL,33614,US,(813) 887-5175,Mon - Sun:12:00 a.m.-12:00 a.m.,(813) 887-3058,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Open_24_Hours | L_E_I_Apparel | Connection_Center | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Bakery | Pharmacy | Vision_Center | Immunizations | Photo_Center_One_Hour | Photo_Center | Pay_In_Person | Site_2_Store | Pick_Up_Today | Jackson_Hewitt |,(813) 887-4033,(813) 887-3118,,28.022604,-82.50636299
5221,4,Walmart Neighborhood Market,8885 N Florida Ave,Tampa,FL,33604,US,(813) 932-0562,Mon - Sun:12:00 a.m.-12:00 a.m.,(813) 932-0723,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | Spirits | Open_24_Hours | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Grocery | Deli | Pharmacy | Immunizations | Pay_In_Person | Site_2_Store |,,,,28.032133,-82.45766399
5224,4,Walmart Neighborhood Market,4226 De Zavala Rd,San Antonio De Zava,TX,78249,US,(210) 774-2734,,(210) 774-2736,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Garden_Center | Grocery | Pharmacy | Site_2_Store |,,,,29.5640829,-98.600831
5226,4,Walmart Neighborhood Market,9526 W. Military Dr.,San Antonio,TX,78251,US,(210) 536-2088,,(210) 536-2090,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Garden_Center | Grocery | Pharmacy | Site_2_Store | Jackson_Hewitt |,,,,29.46044035,-98.67061682
5227,2,Walmart,6000 Burke Commons Rd,Burke,VA,22015,US,(703) 250-9280,Mon - Sun:6:00 a.m.-12:00 a.m.,(703) 250-9282,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,Beer | Wine | L_E_I_Apparel | Connection_Center | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Pharmacy | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today |,,(703) 250-9248,,38.78913099,-77.300201
5228,2,Walmart,6405 Dobbin Rd,Columbia,MD,21045,US,(410) 740-2448,Mon - Thu:6:00 a.m.-12:00 a.m. Fri:6:00 a.m.-9:00 p.m. Sat - Sun:6:00 a.m.-12:00 a.m.,(410) 740-8554,Mon - Fri:9:00 a.m.-9:00 p.m. Sat:9:00 a.m.-7:00 p.m. Sun:10:00 a.m.-6:00 p.m.,L_E_I_Apparel | Connection_Center | Coinstar | Bill_Payment | Bluebird_By_American_Express | Check_Cashing | Money_Order | Money_Transfer | Walmart_Moneycard | Garden_Center | Pharmacy | Immunizations | Photo_Center_One_Hour | Photo_Center | Photo_Center_Same_Day_Pickup | Pay_In_Person | Site_2_Store | Pick_Up_Today | Liberty_Tax |,,(410) 740-8483,,39.19688399,-76.821403
